ccds_id	gene	GTR_average_10x	GTR_average_20x	GTR_average_30x
14348	CCDS47217.1	IPO11	0.968917210710893	0.948980989653436	0.912465802240951
14349	CCDS47218.1	LRRC70	0.403010485460356	0.386132702408972	0.347359594287655
14350	CCDS47219.1	RNF180	0.808321995010162	0.787969600765603	0.744753050071425
14351	CCDS4722.1	LSM2	0.859365971190314	0.843426252682762	0.800109893511521
14352	CCDS47221.1	TRAPPC13	0.769658116627142	0.704594242524191	0.644576404822451
14353	CCDS47222.1	TRAPPC13	0.769561178374792	0.704345500046213	0.644216664178359
14354	CCDS47223.1	TRAPPC13	0.775894776323952	0.710149814625131	0.649515885495544
14355	CCDS47224.1	MAST4	0.441072757015524	0.370908638847329	0.33242364864469
14356	CCDS47225.1	MAST4	0.770324677371949	0.665708317187944	0.557764227518254
14357	CCDS47226.1	RAD17	0.996558876444526	0.976355061696482	0.925770398604563
14358	CCDS4723.1	NEU1	0.880553908541939	0.848837188535885	0.803218284470652
14359	CCDS47230.1	FCHO2	0.710658729737032	0.608697796335538	0.532608529695388
14360	CCDS47231.2	ARHGEF28	0.702200629813544	0.616097134954648	0.533938410733143
14361	CCDS47232.1	GFM2	0.996788293314677	0.976515177795377	0.932567168321191
14362	CCDS47233.1	ANKRD31	0.235687859676711	0.226669412724246	0.209791201832308
14363	CCDS47234.1	HMGCR	0.998707997706002	0.987448041453081	0.959204838721146
14364	CCDS47235.1	COL4A3BP	0.879505586700583	0.830242181348934	0.782513663358837
14365	CCDS47236.1	POC5	0.766543143951897	0.672567638682512	0.586125170257552
14366	CCDS47237.1	POC5	0.764788726697098	0.67058924788016	0.587542439384822
14367	CCDS47238.1	CMYA5	0.792803806102447	0.747386438173948	0.681831507314412
14368	CCDS47239.2	MTX3	0.719247470317102	0.627342455508008	0.521461278496833
14369	CCDS4724.2	SLC44A4	0.941310538631231	0.882691958044143	0.799259705094148
14370	CCDS47240.1	DHFR	0.92398938804759	0.812621189128798	0.708699535266011
14371	CCDS47241.1	RPS23	0.807516097077783	0.788227120136536	0.749435054482476
14372	CCDS47242.1	VCAN	0.998546959373753	0.984242116055993	0.949371783604525
14373	CCDS47243.1	RASA1	0.990626789472403	0.967255390665781	0.927223949972346
14374	CCDS47244.1	MEF2C	0.795107043432259	0.769996989803767	0.731381082304322
14375	CCDS47245.1	MEF2C	0.793609444454927	0.763544324695981	0.72281338883976
14376	CCDS47246.1	ADGRV1	0.792553938786544	0.744959098332767	0.678269673396851
14377	CCDS47248.1	RFESD	0.850897516249809	0.845363008762872	0.825141018147641
14378	CCDS4725.1	EHMT2	0.875289927358081	0.799459633890918	0.705021842455389
14379	CCDS47250.1	ERAP1	0.996877067014098	0.976699197328139	0.939350979915851
14380	CCDS47252.1	ST8SIA4	0.999381614309034	0.989951965206283	0.957460339789745
14381	CCDS47253.2	TMEM232	0.339770282618969	0.326294202041023	0.300480353059258
14382	CCDS47255.1	NREP	0.762421815758886	0.754369989524056	0.727450941717198
14383	CCDS47256.1	SEMA6A	0.796211091622787	0.742606129259909	0.689004529712641
14384	CCDS47257.1	TNFAIP8	0.768757648896428	0.711139020574429	0.641341121777013
14385	CCDS47258.1	TNFAIP8	0.768260569812927	0.701684499764804	0.629749166834666
14386	CCDS47259.1	PRDM6	0.285726454388019	0.246140898045747	0.219436120280162
14387	CCDS4726.1	EHMT2	0.875160907655874	0.806512409930626	0.715954065098626
14388	CCDS47261.1	PDLIM4	0.839043760389802	0.745641105850701	0.65906830454799
14389	CCDS47262.1	SEPT8	0.81248845427894	0.785814492055235	0.756923416730288
14390	CCDS47263.2	TCF7	0.976237319538419	0.939715755874739	0.861441766184211
14391	CCDS47264.1	CDKL3	0.737977201409544	0.652671459248431	0.565388714463866
14392	CCDS47265.1	CDKL3	0.717560369472452	0.620867927930277	0.534155783217327
14393	CCDS47266.1	TGFBI	0.756105738177204	0.724745763202677	0.65520845100199
14394	CCDS47267.2	TRPC7	0.788107991462345	0.737429099108873	0.671398940654744
14395	CCDS47268.1	MYOT	0.998561286822803	0.983224054026438	0.942667672979722
14396	CCDS47269.1	FAM13B	0.998622461614656	0.983207111271736	0.943328358075744
14397	CCDS4727.1	ZBTB12	0.913085739819555	0.80958045308698	0.695798070504129
14398	CCDS47270.1	FAM13B	0.992264147167504	0.969447446230437	0.922838151199898
14399	CCDS47272.1	LRRTM2	0.805352056814221	0.774461522691098	0.725038632028609
14400	CCDS47274.1	SPATA24	0.407280711877936	0.401665969407141	0.384699721577055
14401	CCDS47275.1	UBE2D2	0.930983388897877	0.903266655845099	0.858034595710529
14402	CCDS47278.1	SLC4A9	0.762825940028069	0.677681943412584	0.582611028562
14403	CCDS47279.1	APBB3	0.994220115092198	0.961520452607451	0.892238936290809
14404	CCDS4728.1	C2	0.906977176320313	0.883904369314894	0.841021254259831
14405	CCDS47280.1	IK	0.788790540048746	0.716466640392965	0.649164478671263
14406	CCDS47281.1	PCDHA6	0.987128847973693	0.970568896221958	0.940458650183917
14407	CCDS47282.1	PCDHA6	0.994968288882976	0.984708947675395	0.96037498206629
14408	CCDS47284.1	PCDHA11	0.963677041787219	0.909500534396908	0.842353040848782
14409	CCDS47285.1	PCDHA12	0.969409505662235	0.937688167293922	0.887213588741338
14410	CCDS47289.1	PCDHGA2	0.996411767734923	0.980865857950756	0.940215063010726
14411	CCDS4729.1	CFB	0.908205867785465	0.890581955086829	0.85560767480182
14412	CCDS47290.1	PCDHGA3	0.904331413203726	0.847933113450093	0.78795281906561
14413	CCDS47291.1	PCDHGA8	0.869237554061704	0.81832094034858	0.7624204568921
14414	CCDS47292.1	PCDHGA10	0.899737842682372	0.848201556927471	0.780614577733549
14415	CCDS47293.1	PCDHGB7	0.819535514760373	0.798619698882216	0.756511261297328
14416	CCDS47294.1	PCDHGA11	0.891025244154878	0.828333026419939	0.758216944370361
14417	CCDS47295.1	FCHSD1	0.754538290007591	0.656437505062248	0.551358870756755
14418	CCDS47296.1	SPRY4	0.984604589730895	0.915725193990436	0.788681690605918
14419	CCDS47297.1	ARHGAP26	0.99310904955555	0.96576389431976	0.926466332994468
14420	CCDS47298.1	NR3C1	0.98826991494664	0.976931132704989	0.956700377370574
14421	CCDS47299.1	STK32A	0.802402366435734	0.72435664711688	0.626780160265896
14422	CCDS473.1	C1orf50	0.876023402674574	0.766149083704807	0.671082218920261
14423	CCDS4730.1	NELFE	0.930302870759287	0.895885414026064	0.845493403220565
14424	CCDS47300.1	SPINK5	0.808048538880643	0.788378667498951	0.743976741503662
14425	CCDS47301.1	SPINK5	0.807830922485033	0.788272183072162	0.745089857909298
14426	CCDS47303.1	CSNK1A1	0.920779957269839	0.875605197370537	0.804171026139254
14427	CCDS47304.1	CSNK1A1	0.910763728188751	0.857066881023727	0.777468218590065
14428	CCDS47305.1	TCOF1	0.959031930817024	0.897556205032906	0.805856501663931
14429	CCDS47306.1	TCOF1	0.967964195065474	0.905908115647278	0.815955517418227
14430	CCDS47307.1	TCOF1	0.94590067456144	0.885585762162493	0.798756830960927
14431	CCDS47308.1	CD74	0.906754395474675	0.822397523951624	0.760792854151685
14432	CCDS47309.1	CD74	0.885757442344943	0.817849537141278	0.766079567342554
14433	CCDS4731.1	SKIV2L	0.921982247239841	0.887370402189627	0.826984167648722
14434	CCDS47310.1	DCTN4	0.989145584892392	0.971005416492149	0.929150103927277
14435	CCDS47311.1	DCTN4	0.997990930222289	0.978872432191193	0.935170643735967
14436	CCDS47312.2	SMIM3	0.759378120965582	0.682284688898085	0.590756664149596
14437	CCDS47313.1	IRGM	0.40384819489574	0.393683087590934	0.365613212938597
14438	CCDS47315.1	ANXA6	0.799273371810546	0.73320701113899	0.638171605651353
14439	CCDS47316.1	SLC36A3	0.919154506794822	0.909403634224856	0.877211655290367
14440	CCDS47317.1	ATOX1	0.798987517137972	0.741278506363528	0.659789966334444
14441	CCDS47318.1	GRIA1	0.998241894941824	0.987287800077879	0.960245091695058
14442	CCDS47319.1	MFAP3	0.999250210557308	0.987868132921578	0.94998721820128
14443	CCDS4732.1	DXO	0.948973105622533	0.922329806385926	0.867547031163641
14444	CCDS47324.1	KIF4B	0.999491470704422	0.995959036922516	0.978285538397374
14445	CCDS47325.1	SGCD	0.776016588117343	0.706938295811772	0.637931063828336
14446	CCDS47326.1	SGCD	0.76223204460351	0.662262494627891	0.576145296723926
14447	CCDS47327.1	SGCD	0.775898789089872	0.706582295776353	0.637339242711487
14448	CCDS47328.1	NIPAL4	0.703443358755596	0.648892798924144	0.603552387225
14449	CCDS47329.1	C5orf52	0.391466227092621	0.318113855869232	0.262068938831066
14450	CCDS4733.1	STK19	0.857822233497191	0.782877031345834	0.689252574794183
14451	CCDS47330.1	CLINT1	0.793481098889656	0.75707634500996	0.717957162546859
14452	CCDS47331.1	PWWP2A	0.6379435469987	0.573319507459903	0.517018802658199
14453	CCDS47332.1	PWWP2A	0.584381248509525	0.535813213624004	0.481461171778166
14454	CCDS47333.1	GABRG2	0.921458354930451	0.913102896514101	0.891628127747623
14455	CCDS47334.1	HMMR	0.993306869860263	0.960358003921398	0.893906135514256
14456	CCDS47335.1	HMMR	0.995783406619861	0.971478505062573	0.912244669381051
14457	CCDS47337.1	FOXI1	0.928884226607776	0.799510722083866	0.66624200378098
14458	CCDS47340.1	FBXW11	0.988896495084448	0.962569732920283	0.915803549968744
14459	CCDS47341.1	FBXW11	0.981008251796746	0.949546291364185	0.898440288953087
14460	CCDS47344.1	HRH2	0.940660459304808	0.937786070023089	0.924341556718603
14461	CCDS47346.2	TSPAN17	0.971311367763834	0.916968721389229	0.860611595149114
14462	CCDS47348.1	GRK6	0.968778594874247	0.908943427271477	0.816690801789797
14463	CCDS47349.1	DOK3	0.678458032966155	0.630538811422362	0.579986849817488
14464	CCDS4735.1	CYP21A2	0.114632014012054	0.0694448605186195	0.0486449795491152
14465	CCDS47350.1	DOK3	0.628659532028846	0.484695618213117	0.414806692912798
14466	CCDS47352.1	ZNF879	0.688109238826891	0.56731726787012	0.468076105016535
14467	CCDS47354.1	CBY3	0.197573667443238	0.103779017033655	0.0522112972033181
14468	CCDS47355.1	SQSTM1	0.988169809776329	0.939137021822097	0.854546722106377
14469	CCDS47356.1	MAPK9	0.99857118689324	0.983306224611071	0.949538030683856
14470	CCDS47357.2	ZFP62	0.569392613489822	0.465086716515682	0.395616071285915
14471	CCDS47358.1	BTNL3	0.843938950420696	0.78770125987276	0.735929971480779
14472	CCDS4736.1	TNXB	0.0995334750140769	0.0866412993476025	0.076737977345789
14473	CCDS47363.1	SLC22A23	0.727586653141719	0.681439714271948	0.608080224764315
14474	CCDS47364.1	CDYL	0.998886186554616	0.984179951477933	0.935484867127916
14475	CCDS47366.1	PPP1R3G	0.120557696313988	0.0550353121667286	0.0274509154674043
14476	CCDS47367.1	CAGE1	0.776192950459742	0.72905451173353	0.665840018268796
14477	CCDS47368.1	DSP	0.984977567922199	0.952768213629202	0.909667877992423
14478	CCDS4737.1	ATF6B	0.987136936320883	0.931433519350274	0.842117251170718
14479	CCDS47373.1	NEDD9	0.997800090754536	0.991226462379785	0.976283391611976
14480	CCDS47374.1	ADTRP	0.956402131557141	0.950040379447187	0.927302573344181
14481	CCDS47376.1	TBC1D7	0.996664644677066	0.97361396322947	0.936711725499141
14482	CCDS4738.1	FKBPL	0.999000566051088	0.985825373239937	0.941223377909853
14483	CCDS47380.1	KIF13A	0.794370409679474	0.742146465718542	0.673974739970296
14484	CCDS47381.1	KIF13A	0.794796539738478	0.742382924235265	0.672776055490545
14485	CCDS47382.1	DEK	0.983785253541681	0.951332588943112	0.901760758177463
14486	CCDS47383.1	RIPOR2	0.629429910703363	0.611340997659757	0.57252314425493
14487	CCDS47384.1	RIPOR2	0.806856610511058	0.785681716263099	0.736631017161299
14488	CCDS47385.1	SLC17A3	0.995206609355429	0.957718061184318	0.897526603479385
14489	CCDS47386.1	HFE	0.999100112715218	0.99283759021804	0.976012347717257
14490	CCDS47387.1	HFE	0.998712765537207	0.989353822733103	0.959542703215149
14491	CCDS47388.1	BTN3A1	0.974948755223554	0.951569130060838	0.924904425275776
14492	CCDS47389.1	BTN3A1	0.907028022702476	0.87630668281923	0.843549930018356
14493	CCDS47390.1	BTN2A1	0.996258676897856	0.98527939795829	0.967312767514671
14494	CCDS47393.1	ZSCAN23	0.736293036664499	0.623093750396876	0.537487776380784
14495	CCDS47394.1	MOG	0.867114683236531	0.840318410506883	0.793212092774162
14496	CCDS47395.2	MOG	0.911186530985908	0.872191453915059	0.815046827862562
14497	CCDS47396.1	DDR1	0.956211237805993	0.92014490061799	0.850539440532332
14498	CCDS47397.1	CCHCR1	0.884550863684927	0.846393176308322	0.778514400278697
14499	CCDS47398.2	POU5F1	0.790290667973629	0.611666913017439	0.479331818924409
14500	CCDS47399.1	NFKBIL1	0.727864578061513	0.56752034149688	0.425836366507239
14501	CCDS474.1	SVBP	0.999813340430093	0.998996473797432	0.992783112668456
14502	CCDS4740.1	PPT2	0.913008458479357	0.885351298585708	0.846418169781826
14503	CCDS47400.1	NFKBIL1	0.735155300412127	0.580898939186409	0.440409080310903
14504	CCDS47401.1	NCR3	0.87893940152817	0.829116371994185	0.765549610164164
14505	CCDS47402.1	NCR3	0.853965210085395	0.798092856087143	0.73176420860472
14506	CCDS47403.1	BAG6	0.884787917257372	0.812941115011971	0.723913750526223
14507	CCDS47404.1	C4A	0.00242630539956371	0.00168066690225105	0.001125340781203
14508	CCDS47405.1	C4B	0.0136105990227504	0.00813198681295484	0.00508329891815649
14509	CCDS47406.1	CYP21A2	0.108474322264665	0.0658290234191496	0.0466615968046061
14510	CCDS47408.1	ATF6B	0.987198645676319	0.931695963948757	0.84220518483822
14511	CCDS47409.1	HLA-DRB1	0.38689982618314	0.312430320197836	0.255011380647903
14512	CCDS47411.1	LEMD2	0.983101133293091	0.943511884620834	0.891925225211959
14513	CCDS47412.1	MLN	0.914250489911001	0.878638800956021	0.858948683162031
14514	CCDS47413.1	TCP11	0.943579514917706	0.919705735550936	0.887270638796045
14515	CCDS47414.1	TEAD3	0.82289920071249	0.727798358257081	0.621119434182609
14516	CCDS47415.1	SRPK1	0.777316710759957	0.71378629392719	0.618392610142662
14517	CCDS47416.1	PNPLA1	0.996726013387361	0.97343608205272	0.93129503497534
14518	CCDS47417.1	MDGA1	0.703435044897753	0.625757060021854	0.539033082162973
14519	CCDS47418.1	BTBD9	0.80604162576244	0.7852810615628	0.750906558978453
14520	CCDS47419.1	KCNK17	0.681617009730925	0.625166615680309	0.565678444483191
14521	CCDS4742.1	PPT2	0.914050023130047	0.888794897320314	0.850833746078927
14522	CCDS47420.1	KCNK16	0.986288528937072	0.924573961811454	0.83866669679866
14523	CCDS47421.1	KCNK16	0.922954455888866	0.838071601519319	0.741872106627912
14524	CCDS47422.1	KCNK16	0.94989002778688	0.835698995139391	0.716588594790158
14525	CCDS47425.1	CCND3	0.856590893300936	0.759301343122614	0.673330173308227
14526	CCDS47426.1	CCND3	0.994337403160548	0.961805068827283	0.901733064192082
14527	CCDS47427.1	CCND3	0.988249516194089	0.92444713367339	0.836412330284962
14528	CCDS47429.1	KLC4	0.993449884326735	0.962030802314704	0.884099080883502
14529	CCDS4743.1	EGFL8	0.918679011971317	0.848123102633835	0.749285697438966
14530	CCDS47430.1	XPO5	0.797833753614526	0.745394581352669	0.678938671829233
14531	CCDS47432.1	VEGFA	0.599866456832175	0.532006422853906	0.480405901995608
14532	CCDS47433.1	VEGFA	0.618252562197517	0.552742853151393	0.501417622331365
14533	CCDS47434.1	VEGFA	0.546963526377375	0.475291136640819	0.427266048756208
14534	CCDS47435.1	VEGFA	0.580856162233448	0.511047513411334	0.46086578908818
14535	CCDS47436.1	CAPN11	0.770707836365341	0.716551042126816	0.635335093637472
14536	CCDS47438.1	CLIC5	0.742372039830607	0.734464195977378	0.721685652963294
14537	CCDS4744.1	AGPAT1	0.878497146823486	0.827382384948611	0.75106645320162
14538	CCDS47440.1	GLYATL3	0.404783021503329	0.38593354481903	0.369339458534925
14539	CCDS47443.1	DST	0.841808096670163	0.808079264964303	0.758338226906325
14540	CCDS47445.1	EYS	0.515106015901469	0.496293360924994	0.465052352413637
14541	CCDS47446.1	EYS	0.963143084247899	0.94496017670825	0.902449112463749
14542	CCDS47447.1	COL9A1	0.980564424418666	0.919366898120282	0.838889168510341
14543	CCDS47448.1	FAM135A	0.99333903672685	0.968796996713043	0.910197817701524
14544	CCDS47449.1	RIMS1	0.716782562115895	0.627555646052397	0.545561700174389
14545	CCDS4745.1	RNF5	0.915982557964525	0.860742148484429	0.782062122543017
14546	CCDS47450.1	KHDC1L	0.734067060598738	0.575992221185611	0.497046469393548
14547	CCDS47451.1	OOEP	0.809450222882617	0.798907049694575	0.762150404490674
14548	CCDS47452.1	MTO1	0.949381118122551	0.935808489202373	0.910134418792191
14549	CCDS47453.1	TMEM30A	0.998811140788275	0.980267975703204	0.924358167956543
14550	CCDS47454.1	SENP6	0.798269650361228	0.768049442248379	0.712457840986828
14551	CCDS47457.1	ZNF292	0.780355210303866	0.696284571533718	0.599963934763641
14552	CCDS47459.1	SRSF12	0.814780104276545	0.770873268831576	0.729076634567022
14553	CCDS4746.1	AGER	0.884568206972063	0.864731959960664	0.815287179204993
14554	CCDS47460.1	ANKRD6	0.764737757554955	0.670103758416747	0.57076771363609
14555	CCDS47461.1	CCNC	0.976220876547094	0.945339003088672	0.896726077141475
14556	CCDS47462.1	CD164	0.816437671237236	0.709664045993474	0.654283515463895
14557	CCDS47463.1	CD164	0.847213315606904	0.755988503949188	0.69966828289136
14558	CCDS47464.1	CD164	0.899847395686974	0.809865734977266	0.746087171867319
14559	CCDS47465.1	CD164	0.889847427096162	0.789716270845866	0.719432154310522
14560	CCDS47466.2	PPIL6	0.822118498524188	0.794555641523672	0.757076999275958
14561	CCDS47469.1	ASF1A	0.704400874617832	0.686197586344287	0.654252286207808
14562	CCDS4747.1	AGER	0.885532051920737	0.868761344486862	0.825956619115498
14563	CCDS47470.1	HSF2	0.998602390965976	0.983934892127855	0.941848203149062
14564	CCDS47471.1	ECHDC1	0.893684510140681	0.879830329403127	0.844112023439653
14565	CCDS47472.1	ECHDC1	0.870469526284498	0.863272479724618	0.841740797228153
14566	CCDS47473.1	PTPRK	0.992541056918471	0.971286085573344	0.935677066486196
14567	CCDS47474.1	EPB41L2	0.999577823730937	0.995765009854456	0.979958568671803
14568	CCDS47475.1	CTAGE9	0.845353779200422	0.70902948340381	0.610160576069756
14569	CCDS47476.1	SGK1	0.955245612600533	0.943588800136775	0.910481826819718
14570	CCDS47477.1	SGK1	0.97635802269733	0.965083069534981	0.935974546159225
14571	CCDS47478.1	SGK1	0.939525183403298	0.914439506304322	0.883775378300648
14572	CCDS47479.1	HBS1L	0.996822372530931	0.978168518822318	0.936055759553269
14573	CCDS4748.1	PBX2	0.832795519134352	0.700600674106439	0.599796998123396
14574	CCDS47480.1	HBS1L	0.538720817322104	0.511475892136702	0.470585128483067
14575	CCDS47481.1	MYB	0.957999399406285	0.943665265281582	0.911853143171339
14576	CCDS47482.1	MYB	0.986003460852561	0.970810994610951	0.937775303892166
14577	CCDS47483.1	AHI1	0.786404057030475	0.726543327114217	0.659944189349064
14578	CCDS47484.1	AHI1	0.785281053896895	0.727101783530839	0.661808643315447
14579	CCDS47485.1	BCLAF1	0.992127760870658	0.956815996694498	0.898937698813145
14580	CCDS47486.1	BCLAF1	0.987086186970906	0.940881169123219	0.873236437749426
14581	CCDS47487.1	NHSL1	0.402159417087146	0.377429509886326	0.345224027618152
14582	CCDS47488.1	REPS1	0.958045001061209	0.938764850800415	0.898577475026146
14583	CCDS47489.1	ADGRG6	0.798869077100882	0.751378392085739	0.688557821400134
14584	CCDS47490.1	ADGRG6	0.797675357426855	0.747264935648174	0.683371210002521
14585	CCDS47491.1	ADGRG6	0.797382570770332	0.746018975511544	0.681386854198356
14586	CCDS47492.1	PHACTR2	0.806310522477415	0.777457266207262	0.716427404226779
14587	CCDS47493.1	PHACTR2	0.796401101302162	0.766342808336194	0.704104927338831
14588	CCDS47494.1	PHACTR2	0.794832702401473	0.765633942213331	0.706982211394615
14589	CCDS47495.1	ZC2HC1B	0.418202524448234	0.405721875367857	0.390450473861537
14590	CCDS47496.1	SHPRH	0.808752394421665	0.795206009774613	0.760662486498744
14591	CCDS47497.1	GRM1	0.994378377847136	0.980846648132724	0.945707891895798
14592	CCDS47499.1	STXBP5	0.97804386969621	0.953800011006543	0.905696233008626
14593	CCDS475.1	ERMAP	0.986162964442846	0.957937149599816	0.924885593167437
14594	CCDS4750.1	HLA-DRA	0.876521574454494	0.875578572191678	0.870302712466913
14595	CCDS47500.2	ZC3H12D	0.463986775256279	0.347494259084152	0.253830794947995
14596	CCDS47501.1	FBXO5	0.99851134372713	0.989017271246541	0.960951803636598
14597	CCDS47502.1	MTRF1L	0.890230767269755	0.805164812953416	0.715827852314782
14598	CCDS47503.1	OPRM1	0.74564160716113	0.709119388080444	0.671422598672923
14599	CCDS47504.1	OPRM1	0.793392440123516	0.760590727158384	0.72229939651939
14600	CCDS47505.1	OPRM1	0.801292557388121	0.767595406452713	0.730512704682384
14601	CCDS47506.1	OPRM1	0.796117576096385	0.762189889122617	0.723454839911912
14602	CCDS47507.1	OPRM1	0.780511506484049	0.749656470184056	0.713196133171919
14603	CCDS47508.1	OPRM1	0.811681834279181	0.776372552355666	0.737330916093548
14604	CCDS47509.1	IPCEF1	0.998988538271388	0.986577400797212	0.945285730886875
14605	CCDS4751.1	HLA-DRB5	0.569463690446374	0.472051095120699	0.389156941638702
14606	CCDS47510.1	ZDHHC14	0.867863942336821	0.750215254658805	0.667997118095395
14607	CCDS47512.1	FNDC1	0.705693602073166	0.610013970185613	0.503783188992174
14608	CCDS47513.1	PDE10A	0.97952943868695	0.961335352129492	0.924582291020152
14609	CCDS47515.1	UNC93A	0.999619004076656	0.998173005486342	0.990296510077344
14610	CCDS47517.1	AFDN	0.97287661885217	0.958239865946615	0.925153310499391
14611	CCDS47518.1	FRMD1	0.914684974074102	0.788514814654959	0.67343201206793
14612	CCDS47519.1	DACT2	0.332783396443439	0.288248414258099	0.242105481793929
14613	CCDS4752.1	HLA-DQA1	0.817110497152014	0.756690347944497	0.699760478578478
14614	CCDS47520.2	WDR27	0.731521251238209	0.663918914287463	0.579594853357385
14615	CCDS47522.1	FAM20C	0.261181807021353	0.218016450557235	0.184568818446939
14616	CCDS47524.1	PDGFA	0.783452505763747	0.688019650880062	0.592953238649069
14617	CCDS47525.1	SUN1	0.782591777603854	0.7314086471145	0.67413468361004
14618	CCDS47526.1	INTS1	0.669926377189404	0.539618772279505	0.445464515672534
14619	CCDS47527.2	IQCE	0.772647836816664	0.729013419097924	0.655774508976942
14620	CCDS47528.1	AP5Z1	0.681353870899718	0.548428236211432	0.431179322427049
14621	CCDS47529.1	MMD2	0.724389974211763	0.62986270650225	0.562382458891459
14622	CCDS4753.1	HLA-DQA2	0.808355776374405	0.785320703318456	0.74169800953442
14623	CCDS47530.1	MMD2	0.717575241681759	0.620109967454951	0.548416560890184
14624	CCDS47531.1	WIPI2	0.959712963334604	0.910896594960323	0.842207084498955
14625	CCDS47532.1	WIPI2	0.958014472836673	0.907166832927543	0.835834513436892
14626	CCDS47533.1	WIPI2	0.995985539967706	0.955033995227157	0.881109009860857
14627	CCDS47535.1	USP42	0.637607403170257	0.539630627489878	0.458922130421586
14628	CCDS47536.1	DAGLB	0.986378712889319	0.930658514334416	0.853413026614821
14629	CCDS47538.1	ZNF12	0.956888782923261	0.914620737662695	0.843115758460814
14630	CCDS47539.1	ZNF12	0.965333873654827	0.920644408423018	0.845220781364916
14631	CCDS4754.1	HLA-DOB	0.894858334869887	0.867584588742835	0.838800555308637
14632	CCDS47540.1	NXPH1	0.807881194825628	0.779393555341906	0.709107686536729
14633	CCDS47542.1	PHF14	0.74552953354828	0.64726660281878	0.565470131612445
14634	CCDS47543.1	THSD7A	0.781761743532918	0.749140478482163	0.698383376619345
14635	CCDS47544.1	VWDE	0.403448897945948	0.38372272026684	0.349262770493631
14636	CCDS47545.1	SCIN	0.654064494840907	0.577607871865337	0.49576664840441
14637	CCDS47546.1	SCIN	0.759469738972301	0.647819594449751	0.531129641539699
14638	CCDS4755.1	TAP2	0.879116285198836	0.847412880388574	0.785062926661498
14639	CCDS47551.1	SNX13	0.762511232022312	0.684471166920521	0.603240380270521
14640	CCDS47552.1	PRPS1L1	0.999603686607325	0.998659676645535	0.994492757673581
14641	CCDS47553.1	HDAC9	0.783357172283835	0.702801308133462	0.621127443492415
14642	CCDS47554.1	HDAC9	0.783299052627031	0.702722681851364	0.621319814155408
14643	CCDS47555.1	HDAC9	0.780031646003295	0.695852102653257	0.611980405515194
14644	CCDS47557.1	HDAC9	0.795339788087621	0.719686246311481	0.626340585084677
14645	CCDS47558.1	CDCA7L	0.996743649268435	0.98186028572099	0.942757132425492
14646	CCDS47559.1	CDCA7L	0.999004704711417	0.988944398758121	0.955558477127621
14647	CCDS4756.1	PSMB8	0.918007863030107	0.894311277297869	0.855832503306478
14648	CCDS47561.1	FAM221A	0.958191854191315	0.926077736785755	0.878466827496233
14649	CCDS47562.1	FAM221A	0.948517135988419	0.915953925512344	0.867875306538945
14650	CCDS47563.1	GSDME	0.994147193255668	0.961977207519591	0.902564154050121
14651	CCDS47564.1	OSBPL3	0.998321668871659	0.982688213494335	0.945118511775161
14652	CCDS47566.1	CHN2	0.984590087859048	0.962146396024589	0.919226061128057
14653	CCDS47567.1	SCRN1	0.972447666706719	0.967564744126367	0.951615685470909
14654	CCDS47568.1	SCRN1	0.999492572720539	0.996370574641777	0.9831535570581
14655	CCDS4757.1	PSMB8	0.894182164741824	0.864637478252681	0.818121348989709
14656	CCDS47570.1	PPP1R17	0.999174508832756	0.992715630085615	0.969410835161208
14657	CCDS47571.1	LSM5	0.998382430403234	0.977399231113954	0.922958088634193
14658	CCDS47572.1	BBS9	0.996682890035816	0.976418339955597	0.920684621535002
14659	CCDS47573.1	KIAA0895	0.796742383526644	0.784621099554171	0.760467579273445
14660	CCDS47574.1	AMPH	0.974941231087502	0.948061648286217	0.910875164530204
14661	CCDS47576.1	C7orf25	0.902371481343901	0.876950738814594	0.85302000784217
14662	CCDS47577.1	URGCP	0.804240940748669	0.782900607822639	0.731434095486155
14663	CCDS47578.1	URGCP	0.800377502779474	0.779166055519852	0.727965895877612
14664	CCDS47579.1	DBNL	0.91219719483093	0.83353482822281	0.751156062857418
14665	CCDS4758.1	TAP1	0.803808810123358	0.708053773453809	0.628861109937659
14666	CCDS47580.1	OGDH	0.999006517522785	0.991012947096043	0.968519277147476
14667	CCDS47582.1	NACAD	0.319273285743207	0.274370131226166	0.237107047983374
14668	CCDS47583.1	C7orf57	0.772747162095288	0.71931557300245	0.622388408096067
14669	CCDS47584.1	ABCA13	0.777334633102541	0.710720628823565	0.632611460154042
14670	CCDS47585.1	SPATA48	0.40965497477833	0.386815570982278	0.353352998450933
14671	CCDS47586.1	GRB10	0.807155790482218	0.780335221588005	0.724193025998007
14672	CCDS47587.1	EGFR	0.950500113454191	0.922225312731002	0.886398182780818
14673	CCDS47589.1	SUMF2	0.916948460378508	0.853141327307033	0.796596676972701
14674	CCDS4759.1	PSMB9	0.856796794092457	0.839966905308644	0.793941082444022
14675	CCDS47592.1	ZNF679	0.892551705400635	0.761001673422871	0.637489060238412
14676	CCDS47594.1	ZNF680	0.780211978143308	0.742493688987051	0.712963739634951
14677	CCDS47595.1	ERV3-1	0.556955001862471	0.516508049562213	0.471486170635164
14678	CCDS47596.1	ZNF92	0.961558007806114	0.855891712132369	0.728312689679675
14679	CCDS47597.1	ASL	0.980207968123053	0.904899521957139	0.797390242137892
